Ticker,DateScenario,Currency,NbShares,Portfolio,RiskType,ScenarioValue
AAPL,2022-03-24,USD,34452,Magnificent7,FXReturn,22.77818483017785
AAPL,2022-03-25,USD,34452,Magnificent7,FXReturn,42.798551908612723
AAPL,2022-03-28,USD,34452,Magnificent7,FXReturn,8.5737452502685567
AAPL,2022-03-29,USD,34452,Magnificent7,FXReturn,-302.92791265887467
AAPL,2022-03-30,USD,34452,Magnificent7,FXReturn,-197.80104615512835
AAPL,2022-03-31,USD,34452,Magnificent7,FXReturn,253.97788776091733
AAPL,2022-04-01,USD,34452,Magnificent7,FXReturn,33.803688909809878
AAPL,2022-04-04,USD,34452,Magnificent7,FXReturn,235.83362865635877
AAPL,2022-04-05,USD,34452,Magnificent7,FXReturn,192.99079786274584
AAPL,2022-04-06,USD,34452,Magnificent7,FXReturn,29.00820946979189
AAPL,2022-04-07,USD,34452,Magnificent7,FXReturn,43.612314926781963
AAPL,2022-04-08,USD,34452,Magnificent7,FXReturn,5.8240645641539164
AAPL,2022-04-11,USD,34452,Magnificent7,FXReturn,-20.37486080591863
AAPL,2022-04-12,USD,34452,Magnificent7,FXReturn,166.67583607101352
AAPL,2022-04-13,USD,34452,Magnificent7,FXReturn,-172.49241159762929
AAPL,2022-04-14,USD,34452,Magnificent7,FXReturn,169.55314973934114
AAPL,2022-04-19,USD,34452,Magnificent7,FXReturn,120.95664787595317
AAPL,2022-04-20,USD,34452,Magnificent7,FXReturn,-188.410133976369
AAPL,2022-04-21,USD,34452,Magnificent7,FXReturn,41.024541849751778
AAPL,2022-04-22,USD,34452,Magnificent7,FXReturn,123.71213981927696
AAPL,2022-04-25,USD,34452,Magnificent7,FXReturn,247.33187957147413
AAPL,2022-04-26,USD,34452,Magnificent7,FXReturn,226.81269240982013
AAPL,2022-04-27,USD,34452,Magnificent7,FXReturn,248.57811542148656
AAPL,2022-04-28,USD,34452,Magnificent7,FXReturn,189.7339184683988
AAPL,2022-04-29,USD,34452,Magnificent7,FXReturn,-146.38258874153235
AAPL,2022-05-02,USD,34452,Magnificent7,FXReturn,115.1276490240536
AAPL,2022-05-03,USD,34452,Magnificent7,FXReturn,-49.884309870007343
AAPL,2022-05-04,USD,34452,Magnificent7,FXReturn,-311.42585372332184
AAPL,2022-05-05,USD,34452,Magnificent7,FXReturn,249.28344493839441
AAPL,2022-05-06,USD,34452,Magnificent7,FXReturn,-34.077905149234184
AAPL,2022-05-09,USD,34452,Magnificent7,FXReturn,-12.374354946751069
AAPL,2022-05-10,USD,34452,Magnificent7,FXReturn,86.81796649585074
AAPL,2022-05-11,USD,34452,Magnificent7,FXReturn,49.817939647642177
AAPL,2022-05-12,USD,34452,Magnificent7,FXReturn,416.8586538234369
AAPL,2022-05-13,USD,34452,Magnificent7,FXReturn,-102.02731517277439
AAPL,2022-05-16,USD,34452,Magnificent7,FXReturn,-63.449184173273487
AAPL,2022-05-17,USD,34452,Magnificent7,FXReturn,-363.25996466124582
AAPL,2022-05-18,USD,34452,Magnificent7,FXReturn,252.80739933075196
AAPL,2022-05-19,USD,34452,Magnificent7,FXReturn,-373.14967227735497
AAPL,2022-05-20,USD,34452,Magnificent7,FXReturn,80.12941621008585
AAPL,2022-05-23,USD,34452,Magnificent7,FXReturn,-393.73421274206657
AAPL,2022-05-24,USD,34452,Magnificent7,FXReturn,-135.12269055586222
AAPL,2022-05-25,USD,34452,Magnificent7,FXReturn,162.28386959006428
AAPL,2022-05-27,USD,34452,Magnificent7,FXReturn,-141.33924372291656
AAPL,2022-05-31,USD,34452,Magnificent7,FXReturn,-17.954209106063328
AAPL,2022-06-01,USD,34452,Magnificent7,FXReturn,262.31679651242285
AAPL,2022-06-02,USD,34452,Magnificent7,FXReturn,-298.165061022577
AAPL,2022-06-03,USD,34452,Magnificent7,FXReturn,80.771478048304246
AAPL,2022-06-07,USD,34452,Magnificent7,FXReturn,57.083566484065237
AAPL,2022-06-08,USD,34452,Magnificent7,FXReturn,-45.082798618835589
AAPL,2022-06-09,USD,34452,Magnificent7,FXReturn,302.95889857609154
AAPL,2022-06-10,USD,34452,Magnificent7,FXReturn,305.60557517363446
AAPL,2022-06-13,USD,34452,Magnificent7,FXReturn,336.83844644907629
AAPL,2022-06-14,USD,34452,Magnificent7,FXReturn,-19.071323457886486
AAPL,2022-06-15,USD,34452,Magnificent7,FXReturn,-91.869126080301584
AAPL,2022-06-16,USD,34452,Magnificent7,FXReturn,-325.30710879063247
AAPL,2022-06-17,USD,34452,Magnificent7,FXReturn,152.4667012745318
AAPL,2022-06-21,USD,34452,Magnificent7,FXReturn,-84.187871550237247
AAPL,2022-06-22,USD,34452,Magnificent7,FXReturn,-123.93181897382274
AAPL,2022-06-23,USD,34452,Magnificent7,FXReturn,130.15314211103598
AAPL,2022-06-27,USD,34452,Magnificent7,FXReturn,-185.6168175919758
AAPL,2022-06-28,USD,34452,Magnificent7,FXReturn,201.18047656211931
AAPL,2022-06-29,USD,34452,Magnificent7,FXReturn,247.88455377113718
AAPL,2022-06-30,USD,34452,Magnificent7,FXReturn,-135.38789663810286
AAPL,2022-07-01,USD,34452,Magnificent7,FXReturn,170.20135784310378
AAPL,2022-07-05,USD,34452,Magnificent7,FXReturn,521.347350354001
AAPL,2022-07-06,USD,34452,Magnificent7,FXReturn,280.1829263217125
AAPL,2022-07-07,USD,34452,Magnificent7,FXReturn,73.281731383487212
AAPL,2022-07-08,USD,34452,Magnificent7,FXReturn,-79.928005558135851
AAPL,2022-07-11,USD,34452,Magnificent7,FXReturn,485.30049315574462
AAPL,2022-07-12,USD,34452,Magnificent7,FXReturn,10.258517092229015
AAPL,2022-07-13,USD,34452,Magnificent7,FXReturn,-81.896821541850684
AAPL,2022-07-14,USD,34452,Magnificent7,FXReturn,150.44398147853707
AAPL,2022-07-15,USD,34452,Magnificent7,FXReturn,-242.11207542304831
AAPL,2022-07-18,USD,34452,Magnificent7,FXReturn,-181.87181246066342
AAPL,2022-07-19,USD,34452,Magnificent7,FXReturn,-275.79786975476776
AAPL,2022-07-20,USD,34452,Magnificent7,FXReturn,155.62224679510297
AAPL,2022-07-21,USD,34452,Magnificent7,FXReturn,-168.80065238704111
AAPL,2022-07-22,USD,34452,Magnificent7,FXReturn,59.384141476395946
AAPL,2022-07-25,USD,34452,Magnificent7,FXReturn,-33.017014515148496
AAPL,2022-07-26,USD,34452,Magnificent7,FXReturn,353.30229512713555
AAPL,2022-07-27,USD,34452,Magnificent7,FXReturn,-293.82506588195713
AAPL,2022-07-28,USD,34452,Magnificent7,FXReturn,19.872410189802039
AAPL,2022-07-29,USD,34452,Magnificent7,FXReturn,-72.751406547925356
AAPL,2022-08-02,USD,34452,Magnificent7,FXReturn,179.13384325598219
AAPL,2022-08-03,USD,34452,Magnificent7,FXReturn,0
AAPL,2022-08-04,USD,34452,Magnificent7,FXReturn,-261.42655548103124
AAPL,2022-08-05,USD,34452,Magnificent7,FXReturn,204.82761959715268
AAPL,2022-08-08,USD,34452,Magnificent7,FXReturn,-46.469158356362676
AAPL,2022-08-09,USD,34452,Magnificent7,FXReturn,-52.951578966774676
AAPL,2022-08-10,USD,34452,Magnificent7,FXReturn,-281.79540090989718
AAPL,2022-08-11,USD,34452,Magnificent7,FXReturn,-64.860499800303316
AAPL,2022-08-12,USD,34452,Magnificent7,FXReturn,192.0659262048176
AAPL,2022-08-15,USD,34452,Magnificent7,FXReturn,323.95457050614112
AAPL,2022-08-16,USD,34452,Magnificent7,FXReturn,-33.342624207371195
AAPL,2022-08-17,USD,34452,Magnificent7,FXReturn,-33.277118069442629
AAPL,2022-08-18,USD,34452,Magnificent7,FXReturn,308.63801299059566
AAPL,2022-08-19,USD,34452,Magnificent7,FXReturn,183.79302599551281
AAPL,2022-08-22,USD,34452,Magnificent7,FXReturn,321.21307622487251
AAPL,2022-08-23,USD,34452,Magnificent7,FXReturn,-90.405167351020708
AAPL,2022-08-24,USD,34452,Magnificent7,FXReturn,6.9374948368253095
AAPL,2022-08-25,USD,34452,Magnificent7,FXReturn,-31.196816690777244
AAPL,2022-08-26,USD,34452,Magnificent7,FXReturn,45.080163952827547
AAPL,2022-08-29,USD,34452,Magnificent7,FXReturn,-117.65424927101152
AAPL,2022-08-30,USD,34452,Magnificent7,FXReturn,-58.527465890356083
AAPL,2022-08-31,USD,34452,Magnificent7,FXReturn,-153.97055004611573
AAPL,2022-09-01,USD,34452,Magnificent7,FXReturn,389.28109774286708
AAPL,2022-09-02,USD,34452,Magnificent7,FXReturn,-24.371633393005929
AAPL,2022-09-06,USD,34452,Magnificent7,FXReturn,171.32505122403498
AAPL,2022-09-07,USD,34452,Magnificent7,FXReturn,-337.52557239162104
AAPL,2022-09-08,USD,34452,Magnificent7,FXReturn,17.238065611649461
AAPL,2022-09-09,USD,34452,Magnificent7,FXReturn,-154.52443096498814
AAPL,2022-09-12,USD,34452,Magnificent7,FXReturn,-271.31660582429697
AAPL,2022-09-13,USD,34452,Magnificent7,FXReturn,508.82442762619206
AAPL,2022-09-14,USD,34452,Magnificent7,FXReturn,-24.244729779196668
AAPL,2022-09-15,USD,34452,Magnificent7,FXReturn,-75.976726669359778
AAPL,2022-09-16,USD,34452,Magnificent7,FXReturn,-55.046143655803796
AAPL,2022-09-19,USD,34452,Magnificent7,FXReturn,-24.027419258257527
AAPL,2022-09-20,USD,34452,Magnificent7,FXReturn,179.29501936261778
AAPL,2022-09-21,USD,34452,Magnificent7,FXReturn,467.20582607841908
AAPL,2022-09-22,USD,34452,Magnificent7,FXReturn,-7.11919358208925
AAPL,2022-09-23,USD,34452,Magnificent7,FXReturn,538.42593306413119
AAPL,2022-09-26,USD,34452,Magnificent7,FXReturn,310.90475573509036
AAPL,2022-09-27,USD,34452,Magnificent7,FXReturn,52.346870361991733
AAPL,2022-09-28,USD,34452,Magnificent7,FXReturn,-523.96499171541109
AAPL,2022-09-29,USD,34452,Magnificent7,FXReturn,-288.51409171343283
AAPL,2022-09-30,USD,34452,Magnificent7,FXReturn,53.737552978724942
AAPL,2022-10-03,USD,34452,Magnificent7,FXReturn,-89.471421168087559
AAPL,2022-10-04,USD,34452,Magnificent7,FXReturn,-558.550105211429
AAPL,2022-10-05,USD,34452,Magnificent7,FXReturn,352.71984231115817
AAPL,2022-10-06,USD,34452,Magnificent7,FXReturn,334.81390171080744
AAPL,2022-10-07,USD,34452,Magnificent7,FXReturn,169.83014971287383
AAPL,2022-10-10,USD,34452,Magnificent7,FXReturn,149.49374363012419
AAPL,2022-10-11,USD,34452,Magnificent7,FXReturn,-10.981405474555368
AAPL,2022-10-12,USD,34452,Magnificent7,FXReturn,-3.6589596421834374
AAPL,2022-10-13,USD,34452,Magnificent7,FXReturn,-250.6598887913072
AAPL,2022-10-14,USD,34452,Magnificent7,FXReturn,195.86584813679951
AAPL,2022-10-17,USD,34452,Magnificent7,FXReturn,-428.77849895543636
AAPL,2022-10-18,USD,34452,Magnificent7,FXReturn,-49.763538383932733
AAPL,2022-10-19,USD,34452,Magnificent7,FXReturn,289.89187347629337
AAPL,2022-10-20,USD,34452,Magnificent7,FXReturn,-43.24985121564815
AAPL,2022-10-21,USD,34452,Magnificent7,FXReturn,-275.01488175767304
AAPL,2022-10-24,USD,34452,Magnificent7,FXReturn,-49.541874679794745
AAPL,2022-10-25,USD,34452,Magnificent7,FXReturn,-315.15928478840613
AAPL,2022-10-26,USD,34452,Magnificent7,FXReturn,-387.72866033111274
AAPL,2022-10-27,USD,34452,Magnificent7,FXReturn,394.67033375233609
AAPL,2022-10-28,USD,34452,Magnificent7,FXReturn,-3.4711850832654632
AAPL,2022-10-31,USD,34452,Magnificent7,FXReturn,279.91456682754711
AAPL,2022-11-01,USD,34452,Magnificent7,FXReturn,31.77422962290116
AAPL,2022-11-02,USD,34452,Magnificent7,FXReturn,202.58970886898251
AAPL,2022-11-03,USD,34452,Magnificent7,FXReturn,237.53654026410922
AAPL,2022-11-04,USD,34452,Magnificent7,FXReturn,-741.39939925839951
AAPL,2022-11-07,USD,34452,Magnificent7,FXReturn,-203.69610992127241
AAPL,2022-11-08,USD,34452,Magnificent7,FXReturn,-180.9465113980045
AAPL,2022-11-09,USD,34452,Magnificent7,FXReturn,180.9465113980045
AAPL,2022-11-10,USD,34452,Magnificent7,FXReturn,-583.682604307706
AAPL,2022-11-11,USD,34452,Magnificent7,FXReturn,-528.88576419854678
AAPL,2022-11-14,USD,34452,Magnificent7,FXReturn,93.45751206327725
AAPL,2022-11-15,USD,34452,Magnificent7,FXReturn,-74.164452360516719
AAPL,2022-11-16,USD,34452,Magnificent7,FXReturn,-140.96508479508589
AAPL,2022-11-17,USD,34452,Magnificent7,FXReturn,102.40131256296965
AAPL,2022-11-18,USD,34452,Magnificent7,FXReturn,115.96026202767879
AAPL,2022-11-21,USD,34452,Magnificent7,FXReturn,257.32475693816247
AAPL,2022-11-22,USD,34452,Magnificent7,FXReturn,-212.01040085319579
AAPL,2022-11-23,USD,34452,Magnificent7,FXReturn,-346.41379288514827
AAPL,2022-11-25,USD,34452,Magnificent7,FXReturn,50.866659611697919
AAPL,2022-11-28,USD,34452,Magnificent7,FXReturn,208.26506656459784
AAPL,2022-11-29,USD,34452,Magnificent7,FXReturn,32.273476136565883
AAPL,2022-11-30,USD,34452,Magnificent7,FXReturn,-250.08795752278826
AAPL,2022-12-01,USD,34452,Magnificent7,FXReturn,-368.17976677501508
AAPL,2022-12-02,USD,34452,Magnificent7,FXReturn,-49.71391088718245
AAPL,2022-12-05,USD,34452,Magnificent7,FXReturn,146.46613291560317
AAPL,2022-12-06,USD,34452,Magnificent7,FXReturn,69.010477520500714
AAPL,2022-12-07,USD,34452,Magnificent7,FXReturn,-112.77573929312459
AAPL,2022-12-08,USD,34452,Magnificent7,FXReturn,-158.44888096197118
AAPL,2022-12-09,USD,34452,Magnificent7,FXReturn,80.586080586086553
AAPL,2022-12-12,USD,34452,Magnificent7,FXReturn,-15.528214863770032
AAPL,2022-12-13,USD,34452,Magnificent7,FXReturn,-292.26057834365037
AAPL,2022-12-14,USD,34452,Magnificent7,FXReturn,-157.772731331827
AAPL,2022-12-15,USD,34452,Magnificent7,FXReturn,169.97305503773111
AAPL,2022-12-16,USD,34452,Magnificent7,FXReturn,134.81230872535238
AAPL,2022-12-19,USD,34452,Magnificent7,FXReturn,-70.609615164070973
AAPL,2022-12-20,USD,34452,Magnificent7,FXReturn,-48.939366074016533
AAPL,2022-12-21,USD,34452,Magnificent7,FXReturn,55.067171967066109
AAPL,2022-12-22,USD,34452,Magnificent7,FXReturn,30.673738079775013
AAPL,2022-12-23,USD,34452,Magnificent7,FXReturn,-64.348092538686174
AAPL,2022-12-27,USD,34452,Magnificent7,FXReturn,-73.229591412170493
AAPL,2022-12-28,USD,34452,Magnificent7,FXReturn,91.588763580404887
AAPL,2022-12-29,USD,34452,Magnificent7,FXReturn,-161.45773426295821
AAPL,2022-12-30,USD,34452,Magnificent7,FXReturn,-123.80420772614872
AAPL,2023-01-03,USD,34452,Magnificent7,FXReturn,476.19663619239748
AAPL,2023-01-04,USD,34452,Magnificent7,FXReturn,-163.35696233325811
AAPL,2023-01-05,USD,34452,Magnificent7,FXReturn,244.09613217690003
AAPL,2023-01-09,USD,34452,Magnificent7,FXReturn,-634.95546992624759
AAPL,2023-01-10,USD,34452,Magnificent7,FXReturn,-17.950863029475009
AAPL,2023-01-11,USD,34452,Magnificent7,FXReturn,-62.67029335478415
AAPL,2023-01-12,USD,34452,Magnificent7,FXReturn,-268.76692099434308
AAPL,2023-01-13,USD,34452,Magnificent7,FXReturn,52.804276494490608
AAPL,2023-01-17,USD,34452,Magnificent7,FXReturn,117.97371212031139
AAPL,2023-01-18,USD,34452,Magnificent7,FXReturn,-11.836724933642282
AAPL,2023-01-19,USD,34452,Magnificent7,FXReturn,-103.19826822861634
AAPL,2023-01-20,USD,34452,Magnificent7,FXReturn,-82.079462789361685
AAPL,2023-01-23,USD,34452,Magnificent7,FXReturn,-37.964556716528548
AAPL,2023-01-24,USD,34452,Magnificent7,FXReturn,-49.5091302334509
AAPL,2023-01-25,USD,34452,Magnificent7,FXReturn,-86.99284212935828
AAPL,2023-01-26,USD,34452,Magnificent7,FXReturn,75.366101114366472
AAPL,2023-01-27,USD,34452,Magnificent7,FXReturn,64.052996937067746
AAPL,2023-01-30,USD,34452,Magnificent7,FXReturn,67.242383403886549
AAPL,2023-01-31,USD,34452,Magnificent7,FXReturn,-52.648698086269931
AAPL,2023-02-01,USD,34452,Magnificent7,FXReturn,-366.56431795448555
AAPL,2023-02-02,USD,34452,Magnificent7,FXReturn,227.01711794287689
AAPL,2023-02-03,USD,34452,Magnificent7,FXReturn,342.32086638630943
AAPL,2023-02-06,USD,34452,Magnificent7,FXReturn,187.41877242757226
AAPL,2023-02-07,USD,34452,Magnificent7,FXReturn,20.960249627599417
AAPL,2023-02-08,USD,34452,Magnificent7,FXReturn,42.002703988075908
AAPL,2023-02-09,USD,34452,Magnificent7,FXReturn,-80.907127297559811
AAPL,2023-02-10,USD,34452,Magnificent7,FXReturn,183.37236533958423
AAPL,2023-02-13,USD,34452,Magnificent7,FXReturn,-135.4765982732749
AAPL,2023-02-14,USD,34452,Magnificent7,FXReturn,-44.90646441754474
AAPL,2023-02-15,USD,34452,Magnificent7,FXReturn,138.11255018294153
AAPL,2023-02-16,USD,34452,Magnificent7,FXReturn,63.447373596962812
AAPL,2023-02-17,USD,34452,Magnificent7,FXReturn,-78.51716309914049
AAPL,2023-02-21,USD,34452,Magnificent7,FXReturn,145.25431221982265
AAPL,2023-02-22,USD,34452,Magnificent7,FXReturn,137.37055598046572
AAPL,2023-02-23,USD,34452,Magnificent7,FXReturn,18.404240226114712
AAPL,2023-02-24,USD,34452,Magnificent7,FXReturn,151.085153631993
AAPL,2023-02-27,USD,34452,Magnificent7,FXReturn,-187.87281284516803
AAPL,2023-02-28,USD,34452,Magnificent7,FXReturn,95.205518235251319
AAPL,2023-03-01,USD,34452,Magnificent7,FXReturn,-271.84549684980141
AAPL,2023-03-02,USD,34452,Magnificent7,FXReturn,210.35881703628044
AAPL,2023-03-03,USD,34452,Magnificent7,FXReturn,-110.09307997310107
AAPL,2023-03-06,USD,34452,Magnificent7,FXReturn,-139.59420373190258
AAPL,2023-03-07,USD,34452,Magnificent7,FXReturn,400.74385505080664
AAPL,2023-03-08,USD,34452,Magnificent7,FXReturn,9.2939717915560109
AAPL,2023-03-09,USD,34452,Magnificent7,FXReturn,-111.17979639196786
AAPL,2023-03-10,USD,34452,Magnificent7,FXReturn,-192.75482505163643
AAPL,2023-03-13,USD,34452,Magnificent7,FXReturn,-259.4714521212814
AAPL,2023-03-14,USD,34452,Magnificent7,FXReturn,-8.9762674492061123
AAPL,2023-03-15,USD,34452,Magnificent7,FXReturn,476.59891674133729
AAPL,2023-03-16,USD,34452,Magnificent7,FXReturn,-92.160462246830164
AAPL,2023-03-17,USD,34452,Magnificent7,FXReturn,-185.79414395860826
AAPL,2023-03-20,USD,34452,Magnificent7,FXReturn,-159.71086354106271
AAPL,2023-03-21,USD,34452,Magnificent7,FXReturn,-143.28696766568152
AAPL,2023-03-22,USD,34452,Magnificent7,FXReturn,-259.40155182701034
AAPL,2023-03-23,USD,34452,Magnificent7,FXReturn,73.26493401434972
AAPL,2023-03-24,USD,34452,Magnificent7,FXReturn,209.92899328758267
AAPL,2023-03-27,USD,34452,Magnificent7,FXReturn,-109.74415002461025
AAPL,2023-03-28,USD,34452,Magnificent7,FXReturn,-138.32477193007929
AAPL,2023-03-29,USD,34452,Magnificent7,FXReturn,0
AAPL,2023-03-30,USD,34452,Magnificent7,FXReturn,-169.05446072663864
AAPL,2023-03-31,USD,34452,Magnificent7,FXReturn,180.78007911223261
AAPL,2023-04-03,USD,34452,Magnificent7,FXReturn,-163.37515577511707
AAPL,2023-04-04,USD,34452,Magnificent7,FXReturn,-164.57680408414157
AAPL,2023-04-05,USD,34452,Magnificent7,FXReturn,141.374496548249
AAPL,2023-04-06,USD,34452,Magnificent7,FXReturn,-49.192025987402353
AAPL,2023-04-11,USD,34452,Magnificent7,FXReturn,28.917919843679602
AAPL,2023-04-12,USD,34452,Magnificent7,FXReturn,-227.01711794287689
AAPL,2023-04-13,USD,34452,Magnificent7,FXReturn,-156.13222784537584
AAPL,2023-04-14,USD,34452,Magnificent7,FXReturn,139.02371414750536
AAPL,2023-04-17,USD,34452,Magnificent7,FXReturn,197.88236827732482
AAPL,2023-04-18,USD,34452,Magnificent7,FXReturn,-129.33603447879409
AAPL,2023-04-19,USD,34452,Magnificent7,FXReturn,48.73538578735414
AAPL,2023-04-20,USD,34452,Magnificent7,FXReturn,-37.281829054813109
AAPL,2023-04-21,USD,34452,Magnificent7,FXReturn,-57.184386508023962
AAPL,2023-04-24,USD,34452,Magnificent7,FXReturn,-153.36302422340194
AAPL,2023-04-25,USD,34452,Magnificent7,FXReturn,196.23176967775456
AAPL,2023-04-26,USD,34452,Magnificent7,FXReturn,-193.40534800044907
AAPL,2023-04-27,USD,34452,Magnificent7,FXReturn,36.790131731997491
AAPL,2023-04-28,USD,34452,Magnificent7,FXReturn,19.846023874411426
AAPL,2023-05-02,USD,34452,Magnificent7,FXReturn,59.689636856935742
AAPL,2023-05-03,USD,34452,Magnificent7,FXReturn,-169.9403971331607
AAPL,2023-05-04,USD,34452,Magnificent7,FXReturn,135.80415425067329
AAPL,2023-05-05,USD,34452,Magnificent7,FXReturn,-17.040234885380851
AAPL,2023-05-08,USD,34452,Magnificent7,FXReturn,36.943995247154525
AAPL,2023-05-09,USD,34452,Magnificent7,FXReturn,125.69152026999897
AAPL,2023-05-10,USD,34452,Magnificent7,FXReturn,-57.257389015193738
AAPL,2023-05-11,USD,34452,Magnificent7,FXReturn,189.7457619481111
AAPL,2023-05-12,USD,34452,Magnificent7,FXReturn,192.054615246147
AAPL,2023-05-15,USD,34452,Magnificent7,FXReturn,-70.107835667821533
AAPL,2023-05-16,USD,34452,Magnificent7,FXReturn,32.094296928494536
AAPL,2023-05-17,USD,34452,Magnificent7,FXReturn,64.38401996616119
AAPL,2023-05-19,USD,34452,Magnificent7,FXReturn,108.87364760541654
AAPL,2023-05-22,USD,34452,Magnificent7,FXReturn,-26.55136834494003
AAPL,2023-05-23,USD,34452,Magnificent7,FXReturn,127.25708763692388
AAPL,2023-05-24,USD,34452,Magnificent7,FXReturn,59.536284714637148
AAPL,2023-05-25,USD,34452,Magnificent7,FXReturn,86.722244147817491
AAPL,2023-05-26,USD,34452,Magnificent7,FXReturn,-14.985573449509227
AAPL,2023-05-30,USD,34452,Magnificent7,FXReturn,-26.938847596152687
AAPL,2023-05-31,USD,34452,Magnificent7,FXReturn,135.14792366259579
AAPL,2023-06-01,USD,34452,Magnificent7,FXReturn,-218.66950514916809
AAPL,2023-06-02,USD,34452,Magnificent7,FXReturn,164.47400114503353
AAPL,2023-06-05,USD,34452,Magnificent7,FXReturn,-18.024693390469793
AAPL,2023-06-07,USD,34452,Magnificent7,FXReturn,45.099646498636162
AAPL,2023-06-08,USD,34452,Magnificent7,FXReturn,-250.94161157993673
AAPL,2023-06-09,USD,34452,Magnificent7,FXReturn,101.09904674217312
AAPL,2023-06-12,USD,34452,Magnificent7,FXReturn,-29.801355695266306
AAPL,2023-06-13,USD,34452,Magnificent7,FXReturn,-100.91146110959407
AAPL,2023-06-14,USD,34452,Magnificent7,FXReturn,-117.90824671623059
AAPL,2023-06-15,USD,34452,Magnificent7,FXReturn,-331.31032319755889
AAPL,2023-06-16,USD,34452,Magnificent7,FXReturn,34.549404849180171
AAPL,2023-06-20,USD,34452,Magnificent7,FXReturn,49.075019949789912
AAPL,2023-06-21,USD,34452,Magnificent7,FXReturn,-195.38863551021296
AAPL,2023-06-22,USD,34452,Magnificent7,FXReturn,80.160408567997408
AAPL,2023-06-26,USD,34452,Magnificent7,FXReturn,149.96154832094095
AAPL,2023-06-27,USD,34452,Magnificent7,FXReturn,-158.56975613165665
AAPL,2023-06-28,USD,34452,Magnificent7,FXReturn,138.29936727949419
AAPL,2023-06-29,USD,34452,Magnificent7,FXReturn,136.60229121170156
AAPL,2023-06-30,USD,34452,Magnificent7,FXReturn,-133.7081139163742
AAPL,2023-07-03,USD,34452,Magnificent7,FXReturn,-2.8941772953273457
AAPL,2023-07-05,USD,34452,Magnificent7,FXReturn,174.59482605473542
AAPL,2023-07-06,USD,34452,Magnificent7,FXReturn,-104.98782844217273
AAPL,2023-07-07,USD,34452,Magnificent7,FXReturn,-230.83856142691096
AAPL,2023-07-10,USD,34452,Magnificent7,FXReturn,-91.395196590775768
AAPL,2023-07-11,USD,34452,Magnificent7,FXReturn,-19.921854690270887
AAPL,2023-07-12,USD,34452,Magnificent7,FXReturn,-343.18448351745161
AAPL,2023-07-13,USD,34452,Magnificent7,FXReturn,-264.80177784792295
AAPL,2023-07-14,USD,34452,Magnificent7,FXReturn,-8.2020858864000488
AAPL,2023-07-17,USD,34452,Magnificent7,FXReturn,-19.121164438982362
AAPL,2023-07-18,USD,34452,Magnificent7,FXReturn,21.854705979126066
AAPL,2023-07-19,USD,34452,Magnificent7,FXReturn,76.73738028160389
AAPL,2023-07-20,USD,34452,Magnificent7,FXReturn,193.53294191257538
AAPL,2023-07-21,USD,34452,Magnificent7,FXReturn,13.916992355202375
AAPL,2023-07-24,USD,34452,Magnificent7,FXReturn,170.80032085791166
AAPL,2023-07-25,USD,34452,Magnificent7,FXReturn,25.35964231967802
AAPL,2023-07-26,USD,34452,Magnificent7,FXReturn,-84.371970086402669
AAPL,2023-07-27,USD,34452,Magnificent7,FXReturn,311.61934563671167
AAPL,2023-07-28,USD,34452,Magnificent7,FXReturn,-119.716455018405
AAPL,2023-07-31,USD,34452,Magnificent7,FXReturn,62.594531022278751
AAPL,2023-08-02,USD,34452,Magnificent7,FXReturn,163.34827955623535
AAPL,2023-08-03,USD,34452,Magnificent7,FXReturn,-23.0287221345276
AAPL,2023-08-04,USD,34452,Magnificent7,FXReturn,-188.71002437975093
AAPL,2023-08-07,USD,34452,Magnificent7,FXReturn,22.753356214154323
AAPL,2023-08-08,USD,34452,Magnificent7,FXReturn,137.21806751022544
AAPL,2023-08-09,USD,34452,Magnificent7,FXReturn,-54.459032770210349
AAPL,2023-08-10,USD,34452,Magnificent7,FXReturn,-17.158429105283258
AAPL,2023-08-11,USD,34452,Magnificent7,FXReturn,100.35606253086475
AAPL,2023-08-14,USD,34452,Magnificent7,FXReturn,115.48152295632647
AAPL,2023-08-15,USD,34452,Magnificent7,FXReturn,0
AAPL,2023-08-16,USD,34452,Magnificent7,FXReturn,87.168690493429153
AAPL,2023-08-17,USD,34452,Magnificent7,FXReturn,8.7433299709339316
AAPL,2023-08-18,USD,34452,Magnificent7,FXReturn,17.50114498001599
AAPL,2023-08-21,USD,34452,Magnificent7,FXReturn,-75.699027086920537
AAPL,2023-08-22,USD,34452,Magnificent7,FXReturn,137.10554818358494
AAPL,2023-08-23,USD,34452,Magnificent7,FXReturn,-43.88603605404905
AAPL,2023-08-24,USD,34452,Magnificent7,FXReturn,146.76046966110951
AAPL,2023-08-25,USD,34452,Magnificent7,FXReturn,26.561199000829369
AAPL,2023-08-28,USD,34452,Magnificent7,FXReturn,-50.134048257372548
AAPL,2023-08-29,USD,34452,Magnificent7,FXReturn,-175.69108734986398
AAPL,2023-08-30,USD,34452,Magnificent7,FXReturn,-136.27665860733256
AAPL,2023-08-31,USD,34452,Magnificent7,FXReturn,241.45794217140192
AAPL,2023-09-01,USD,34452,Magnificent7,FXReturn,200.59372672988971
AAPL,2023-09-05,USD,34452,Magnificent7,FXReturn,158.10982680581563
AAPL,2023-09-06,USD,34452,Magnificent7,FXReturn,-20.971978923317735
